1502548240.4700069427490234375;146432.0
1502548240.4842007160186767578125;70400.0
1502548240.5363237857818603515625;127232.0
1502548240.57532215118408203125;30976.0
1502548240.576636791229248046875;35072.0
1502548240.6835644245147705078125;24064.0
1502548240.719486236572265625;36096.0
1502548240.7572338581085205078125;49152.0
1502548240.7884576320648193359375;67584.0
1502548240.802394866943359375;24320.0
1502548240.8032763004302978515625;23040.0
1502548240.8120300769805908203125;28928.0
1502548240.860050201416015625;62464.0
1502548240.8790757656097412109375;35584.0
1502548240.8794314861297607421875;22528.0
1502548240.92671680450439453125;32768.0
1502548240.926805019378662109375;43776.0
1502548240.9407484531402587890625;35072.0
1502548240.99940395355224609375;28160.0
1502548241.049780368804931640625;26112.0
1502548241.0640237331390380859375;77312.0
1502548241.10772705078125;37888.0
1502548241.2240803241729736328125;59136.0
1502548241.225016117095947265625;30464.0
1502548241.231183528900146484375;19200.0
1502548241.247526645660400390625;21248.0
1502548241.3019678592681884765625;26624.0
1502548241.4059126377105712890625;27648.0
1502548241.4454021453857421875;30208.0
1502548241.4593708515167236328125;37376.0
1502548241.58081150054931640625;54016.0
1502548241.60110378265380859375;27136.0
1502548241.7859685420989990234375;32256.0
1502548241.803885936737060546875;26624.0
1502548241.8048379421234130859375;23552.0
1502548241.8520014286041259765625;31744.0
1502548241.8612220287322998046875;39936.0
1502548241.904638767242431640625;28416.0
1502548241.9058589935302734375;19456.0
1502548241.9265289306640625;32512.0
1502548241.9835300445556640625;29952.0
1502548242.026637554168701171875;30976.0
1502548242.0752451419830322265625;36864.0
1502548242.14861965179443359375;30976.0
1502548242.1587235927581787109375;28928.0
1502548242.179045200347900390625;26112.0
1502548242.2028243541717529296875;19200.0
1502548242.21293354034423828125;19200.0
1502548242.2437756061553955078125;26624.0
1502548242.2576191425323486328125;27136.0
1502548242.28456878662109375;24320.0
1502548242.291136264801025390625;44800.0
1502548242.3025743961334228515625;45568.0
1502548242.328447818756103515625;21504.0
1502548242.352397441864013671875;24320.0
1502548242.3669159412384033203125;44288.0
1502548242.434463024139404296875;18432.0
1502548242.5813486576080322265625;28160.0
1502548242.58752346038818359375;23296.0
1502548242.597274303436279296875;22784.0
1502548242.60708141326904296875;19456.0
1502548242.8311460018157958984375;37376.0
1502548242.8563926219940185546875;34048.0
1502548242.857312679290771484375;18432.0
1502548242.9604723453521728515625;18944.0
1502548242.991900920867919921875;21760.0
1502548242.99302387237548828125;19968.0
1502548243.0081937313079833984375;19200.0
1502548243.058788776397705078125;27904.0
1502548243.1614120006561279296875;29952.0
1502548243.1657717227935791015625;36864.0
1502548243.25273609161376953125;53504.0
1502548243.2992274761199951171875;24832.0
1502548243.30104351043701171875;18176.0
1502548243.332714080810546875;133632.0
1502548243.387701511383056640625;37632.0
1502548243.4308879375457763671875;37376.0
1502548243.5156114101409912109375;38144.0
1502548243.527191162109375;25088.0
1502548243.561153888702392578125;19968.0
1502548243.63132572174072265625;33280.0
1502548243.7196781635284423828125;20480.0
1502548243.7513523101806640625;22528.0
1502548243.799589633941650390625;21760.0
1502548243.8167383670806884765625;29184.0
1502548243.84747028350830078125;20224.0
1502548243.8653671741485595703125;21760.0
1502548243.8730411529541015625;27648.0
1502548243.887029170989990234375;18176.0
1502548243.9637939929962158203125;22528.0
1502548243.9753472805023193359375;23552.0
1502548243.9868600368499755859375;21248.0
1502548244.0386550426483154296875;39936.0
1502548244.065942287445068359375;23552.0
1502548244.0987548828125;21760.0
1502548244.1334826946258544921875;27392.0
1502548244.309937953948974609375;22272.0
1502548244.379743099212646484375;34816.0
1502548244.4396526813507080078125;28672.0
1502548244.4512522220611572265625;22528.0
1502548244.4536418914794921875;57344.0
1502548244.4796454906463623046875;28672.0
1502548244.52387332916259765625;40960.0
1502548244.5532228946685791015625;27136.0
1502548244.605446338653564453125;25600.0
1502548244.6281681060791015625;27392.0
1502548244.7019774913787841796875;20992.0
1502548244.7353427410125732421875;28928.0
1502548244.791060924530029296875;22528.0
1502548244.8156306743621826171875;35840.0
1502548244.927734851837158203125;36352.0
1502548245.0656299591064453125;35584.0
1502548245.10770130157470703125;29696.0
1502548245.1155860424041748046875;33792.0
1502548245.2011139392852783203125;41728.0
1502548245.266174793243408203125;55552.0
1502548245.2668812274932861328125;31488.0
1502548245.2795093059539794921875;51968.0
1502548245.28181552886962890625;34304.0
1502548245.311701297760009765625;35328.0
1502548245.3200962543487548828125;29696.0
1502548245.341788768768310546875;27392.0
1502548245.4005968570709228515625;48640.0
1502548245.4118344783782958984375;35840.0
1502548245.422985553741455078125;27392.0
1502548245.4403173923492431640625;30976.0
1502548245.443223476409912109375;23808.0
1502548245.46893215179443359375;36096.0
1502548245.513798236846923828125;45312.0
1502548245.5276343822479248046875;33024.0
1502548245.5522887706756591796875;35328.0
1502548245.7445442676544189453125;67840.0
1502548245.77758693695068359375;41728.0
1502548245.835321903228759765625;50432.0
1502548245.8619449138641357421875;52736.0
1502548245.87684535980224609375;35072.0
1502548245.935142993927001953125;35328.0
1502548246.067675113677978515625;84736.0
1502548246.1314785480499267578125;56064.0
1502548246.1553471088409423828125;90368.0
1502548246.168411731719970703125;289792.0
1502548246.3147907257080078125;52224.0
1502548246.3763911724090576171875;51456.0
1502548246.399926662445068359375;49408.0
1502548246.4040110111236572265625;36864.0
1502548246.43183040618896484375;49664.0
1502548246.4472582340240478515625;74240.0
1502548246.447666168212890625;67584.0
1502548246.48782253265380859375;27648.0
1502548246.5086853504180908203125;35072.0
1502548246.515557765960693359375;37632.0
1502548246.5430824756622314453125;22528.0
1502548246.5684053897857666015625;51456.0
1502548246.5896663665771484375;33024.0
1502548246.661943912506103515625;21504.0
1502548246.7122833728790283203125;50944.0
1502548246.723987579345703125;56832.0
1502548246.7276134490966796875;26368.0
1502548246.7649691104888916015625;37888.0
1502548246.7991487979888916015625;26880.0
1502548246.82520198822021484375;56064.0
1502548246.851087093353271484375;27136.0
1502548246.952842235565185546875;34560.0
1502548246.972862720489501953125;32768.0
1502548246.9858176708221435546875;29440.0
1502548246.990785121917724609375;25088.0
