1502548301.8152744770050048828125;109312.0
1502548302.5481281280517578125;83200.0
1502548302.8029525279998779296875;96256.0
1502548304.626924991607666015625;102656.0
1502548307.5639286041259765625;136192.0
1502548309.735092639923095703125;94976.0
1502548309.879282474517822265625;109312.0
1502548310.38151073455810546875;109056.0
1502548310.6686785221099853515625;113408.0
1502548312.0004558563232421875;151296.0
1502548312.4841268062591552734375;132352.0
1502548312.6043288707733154296875;111616.0
1502548313.0875835418701171875;107520.0
1502548315.15587615966796875;209920.0
1502548317.4665710926055908203125;168704.0
1502548318.3200752735137939453125;292864.0
1502548318.9772961139678955078125;95744.0
1502548318.984850406646728515625;124160.0
1502548319.925525188446044921875;173824.0
1502548320.706803798675537109375;76544.0
1502548321.468142032623291015625;86272.0
1502548323.3313591480255126953125;69888.0
1502548324.7020976543426513671875;108800.0
1502548326.3080637454986572265625;113664.0
1502548329.5111315250396728515625;106240.0
1502548330.0055065155029296875;173312.0
1502548330.01624202728271484375;60672.0
1502548330.1000807285308837890625;92928.0
1502548330.1283550262451171875;68608.0
1502548330.778189182281494140625;122112.0
1502548331.8089959621429443359375;106496.0
1502548332.164066314697265625;120576.0
1502548333.697390079498291015625;170752.0
1502548333.7802503108978271484375;180480.0
1502548334.683835506439208984375;143360.0
1502548334.923666477203369140625;85760.0
1502548336.2521913051605224609375;91392.0
1502548336.856338024139404296875;122880.0
1502548336.9120113849639892578125;145152.0
1502548336.935990810394287109375;156928.0
1502548337.745534420013427734375;105728.0
1502548337.9130952358245849609375;123904.0
1502548338.217479228973388671875;63744.0
1502548338.9712502956390380859375;135168.0
1502548339.5055599212646484375;109056.0
1502548341.8358123302459716796875;156416.0
1502548342.0944497585296630859375;111360.0
1502548342.1756207942962646484375;110336.0
1502548342.5520839691162109375;135936.0
1502548342.8142070770263671875;120832.0
1502548343.8738651275634765625;120064.0
1502548344.9798433780670166015625;213760.0
1502548344.9914410114288330078125;131328.0
1502548347.7651817798614501953125;172032.0
1502548348.168445110321044921875;169472.0
1502548348.355102062225341796875;98048.0
1502548348.3584439754486083984375;65280.0
1502548348.4912891387939453125;118784.0
1502548348.758724212646484375;92928.0
1502548349.15159130096435546875;117248.0
1502548349.69255352020263671875;163328.0
1502548350.1249825954437255859375;163072.0
1502548351.297150135040283203125;108544.0
1502548352.541304111480712890625;89600.0
1502548353.098453521728515625;125184.0
1502548353.96087169647216796875;122880.0
1502548354.171768665313720703125;86016.0
1502548354.651550769805908203125;128256.0
1502548356.2335259914398193359375;128768.0
1502548358.6695556640625;135168.0
1502548359.5634939670562744140625;97280.0
1502548359.583152294158935546875;109056.0
1502548359.7971515655517578125;66048.0
