1502554378.8860833644866943359375;95232.0
1502554378.904587268829345703125;73984.0
1502554378.9685056209564208984375;77056.0
1502554379.066756725311279296875;93696.0
1502554379.07759857177734375;102656.0
1502554379.1093385219573974609375;183808.0
1502554379.241512298583984375;92928.0
1502554379.2759745121002197265625;70912.0
1502554379.2859995365142822265625;83200.0
1502554379.287135601043701171875;52992.0
1502554379.344242572784423828125;82432.0
1502554379.3757488727569580078125;70912.0
1502554379.3927690982818603515625;53248.0
1502554379.4111454486846923828125;62720.0
1502554379.4352200031280517578125;77568.0
1502554379.4361155033111572265625;57088.0
1502554379.486929416656494140625;55552.0
1502554379.51121044158935546875;71168.0
1502554379.545258045196533203125;59392.0
1502554379.547568798065185546875;53248.0
1502554379.5563678741455078125;52992.0
1502554379.5585606098175048828125;59392.0
1502554379.5585701465606689453125;90368.0
1502554379.5861504077911376953125;157952.0
1502554379.6035363674163818359375;56064.0
1502554379.6221964359283447265625;55296.0
1502554379.65915012359619140625;78080.0
1502554379.7102048397064208984375;79616.0
1502554379.767826080322265625;51712.0
1502554379.7740459442138671875;78336.0
1502554379.803940296173095703125;54784.0
1502554379.8172283172607421875;76800.0
1502554379.84462070465087890625;68096.0
1502554379.8481013774871826171875;57856.0
1502554379.8604810237884521484375;167168.0
1502554379.925066471099853515625;88832.0
1502554379.93786525726318359375;73472.0
1502554379.9460704326629638671875;87552.0
1502554380.2010443210601806640625;105216.0
1502554380.228115081787109375;127232.0
1502554380.253997802734375;62208.0
1502554380.2731914520263671875;133632.0
1502554380.3321440219879150390625;83968.0
1502554380.3612320423126220703125;61184.0
1502554380.4003155231475830078125;83456.0
1502554380.4246942996978759765625;83200.0
1502554380.4639370441436767578125;77312.0
1502554380.484923839569091796875;87296.0
1502554380.5732095241546630859375;58368.0
1502554380.6733767986297607421875;82944.0
1502554380.6853692531585693359375;36608.0
1502554380.69509029388427734375;93184.0
1502554380.72047138214111328125;107264.0
1502554380.80916500091552734375;81152.0
1502554380.8194200992584228515625;74752.0
1502554380.9147684574127197265625;101632.0
1502554381.0099895000457763671875;83200.0
1502554381.0259788036346435546875;72704.0
1502554381.08440399169921875;49152.0
1502554381.1499996185302734375;72704.0
1502554381.16751003265380859375;82688.0
1502554381.1859991550445556640625;81152.0
1502554381.23663330078125;131072.0
1502554381.26084232330322265625;103936.0
1502554381.2609212398529052734375;52224.0
1502554381.4742815494537353515625;72448.0
1502554381.58443546295166015625;460032.0
1502554381.5977370738983154296875;73984.0
1502554381.5999739170074462890625;108032.0
1502554381.6088407039642333984375;57856.0
1502554381.6372344493865966796875;145152.0
1502554381.638624668121337890625;65280.0
1502554381.659476757049560546875;29440.0
1502554381.68185901641845703125;99328.0
1502554381.7041642665863037109375;26624.0
1502554381.78468799591064453125;155648.0
1502554381.784687519073486328125;953600.0
1502554381.8130786418914794921875;64000.0
1502554381.8298251628875732421875;55040.0
1502554381.8755695819854736328125;136192.0
1502554381.9782478809356689453125;89600.0
1502554382.007732868194580078125;132096.0
1502554382.04110431671142578125;105216.0
1502554382.1097657680511474609375;43776.0
1502554382.1264498233795166015625;134656.0
1502554382.17455959320068359375;152576.0
1502554382.193232059478759765625;57856.0
1502554382.19875049591064453125;105472.0
1502554382.198755741119384765625;436736.0
1502554382.3465449810028076171875;109056.0
1502554382.4133803844451904296875;53504.0
1502554382.4698579311370849609375;100352.0
1502554382.47788143157958984375;43264.0
1502554382.564610958099365234375;79616.0
1502554382.5823647975921630859375;89856.0
1502554382.658086299896240234375;52736.0
1502554382.70944690704345703125;79360.0
1502554382.733891010284423828125;110592.0
1502554382.7839210033416748046875;56832.0
1502554382.8820149898529052734375;54528.0
1502554382.9076073169708251953125;130304.0
1502554382.9132845401763916015625;54272.0
1502554382.977290630340576171875;146176.0
1502554382.98808193206787109375;173056.0
1502554382.9964439868927001953125;53760.0
1502554383.200171947479248046875;100352.0
1502554383.24656200408935546875;95744.0
1502554383.2987062931060791015625;78336.0
1502554383.3174474239349365234375;82432.0
1502554383.3517673015594482421875;78336.0
1502554383.3622782230377197265625;87552.0
1502554383.511521816253662109375;75776.0
1502554383.54661655426025390625;56832.0
1502554383.56022167205810546875;51968.0
1502554383.5783917903900146484375;72448.0
1502554383.626296520233154296875;56320.0
1502554383.6733911037445068359375;214528.0
1502554383.6751067638397216796875;92672.0
1502554383.7236888408660888671875;51456.0
1502554383.7541353702545166015625;149504.0
1502554383.78390979766845703125;110080.0
1502554383.7851421833038330078125;103680.0
1502554383.7901923656463623046875;126464.0
1502554383.8270442485809326171875;111872.0
1502554383.8565807342529296875;111616.0
1502554383.8852908611297607421875;102400.0
1502554383.913520336151123046875;180480.0
1502554383.963563442230224609375;201472.0
1502554383.9957196712493896484375;222464.0
1502554384.0007419586181640625;61440.0
1502554384.0195920467376708984375;121344.0
1502554384.0276563167572021484375;110848.0
1502554384.099252223968505859375;98048.0
1502554384.103065013885498046875;100864.0
1502554384.118834018707275390625;65792.0
1502554384.133879184722900390625;97536.0
1502554384.1956312656402587890625;100608.0
1502554384.195656299591064453125;163584.0
1502554384.2130146026611328125;114432.0
1502554384.2235507965087890625;146944.0
1502554384.2845780849456787109375;44544.0
1502554384.3035428524017333984375;89856.0
1502554384.3545525074005126953125;104192.0
1502554384.48163318634033203125;145152.0
1502554384.5321910381317138671875;100096.0
1502554384.5524461269378662109375;231936.0
1502554384.567992687225341796875;146176.0
1502554384.6254940032958984375;95744.0
1502554384.7226974964141845703125;131328.0
1502554384.7951295375823974609375;81408.0
1502554384.8227970600128173828125;39168.0
1502554384.8274805545806884765625;207616.0
1502554384.8828394412994384765625;91392.0
1502554384.88411998748779296875;37888.0
1502554384.8876345157623291015625;93440.0
1502554384.9280188083648681640625;111360.0
1502554384.9761631488800048828125;119296.0
1502554385.007609844207763671875;90112.0
1502554385.0185954570770263671875;115968.0
1502554385.039247989654541015625;78848.0
1502554385.0738456249237060546875;150272.0
1502554385.082883358001708984375;90368.0
1502554385.0906631946563720703125;165120.0
1502554385.19140529632568359375;48896.0
1502554385.22277164459228515625;59904.0
1502554385.2395050525665283203125;104704.0
1502554385.2685701847076416015625;108544.0
1502554385.273159027099609375;155904.0
1502554385.2951977252960205078125;113408.0
1502554385.327075958251953125;112896.0
1502554385.362094402313232421875;107264.0
1502554385.3994085788726806640625;102656.0
1502554385.4079596996307373046875;102144.0
1502554385.4154274463653564453125;87808.0
1502554385.4468243122100830078125;152576.0
1502554385.45585346221923828125;266496.0
1502554385.46237277984619140625;200960.0
1502554385.4673144817352294921875;104448.0
1502554385.543873310089111328125;116224.0
1502554385.646461009979248046875;63488.0
1502554385.6602652072906494140625;56320.0
1502554385.6751348972320556640625;100096.0
1502554385.6942951679229736328125;81408.0
1502554385.70837688446044921875;89088.0
1502554385.783383846282958984375;153088.0
1502554385.9182298183441162109375;71936.0
1502554385.967197418212890625;80384.0
1502554385.9747302532196044921875;75008.0
1502554386.09056377410888671875;86272.0
1502554386.13491344451904296875;119040.0
1502554386.134914398193359375;144128.0
1502554386.17902374267578125;132608.0
1502554386.260658740997314453125;130048.0
1502554386.27312755584716796875;80384.0
1502554386.2792956829071044921875;88576.0
1502554386.29310321807861328125;112128.0
1502554386.297818660736083984375;72960.0
1502554386.31085109710693359375;91136.0
1502554386.318973064422607421875;92416.0
